Listagem de Filmes Brasileiros e Estrangeiros Lançados - 2009 a 2019;;;;;;;;;;;;
;;;;;;;;;;;;
Ano de Lançamento;Título da obra;CPB/ROE;Gênero;País(es) produtor(es) da obra;Nacionalidade da obra;Data de lançamento;Empresa distribuidora;Origem da empresa distribuidora;Salas no Lançamento;Máximo de Salas Ocupadas;Público acumulado;Renda (R$) acumulada
2012;Febre do Rato;B1201573200000;Ficção;Brasil;Brasileira;22/06/2012;Imovision;Distribuição Nacional;10;10;29.073;247.282,58
2012;Futuro do pretérito: Tropicalismo now!;B1201646900000;Documentário;Brasil;Brasileira;16/11/2012;Vitrine Filmes;Distribuição Nacional;3;3;730;7.064,11
2012;Girimunho;B1201558400000;Ficção;Brasil, Alemanha, Espanha;Brasileira;27/04/2012;Vitrine Filmes;Distribuição Nacional;3;10;5.163;34.818,90
2012;Gonzaga - De Pai para Filho;B1201647100000;Ficção;Brasil;Brasileira;26/10/2012;Downtown/Paris/RioFilme;Distribuição Nacional;385;407;1.460.494;14.654.783,80
2012;Heleno;B1201553500000;Ficção;Brasil;Brasileira;30/03/2012;Downtown/RioFilme;Distribuição Nacional;64;64;91.798;1.009.429,37
2012;Histórias Que Só Existem Quando Lembradas;B1101414400000;Ficção;Brasil;Brasileira;06/07/2012;Vitrine Filmes;Distribuição Nacional;6;6;8.824;81.755,73
2012;Hotxuá;B0700792400000;Documentário;Brasil;Brasileira;17/02/2012;Caliban;Distribuição Nacional;4;4;4.493;40.278,50
2012;Ibitipoca, droba pra lá;B1201543900000;Documentário;Brasil;Brasileira;24/08/2012;Lume Produções Cinematográficas;Distribuição Nacional;1;1;816;5.318,76
2012;Infância Clandestina;B1201674600000;Ficção;Brasil;Brasileira;07/12/2012;Imovision;Distribuição Nacional;17;17;32.908;379.217,12
2012;Luto em Luta;B1201650700000;Documentário;Brasil;Brasileira;21/09/2012;Like Filmes;Distribuição Nacional;ND;0;ND;ND
2012;Luz nas Trevas - A Volta Do Bandido da Luz Vermelha;B1001290000000;Ficção;Brasil;Brasileira;04/05/2012;Mercúrio produções;Distribuição Nacional;7;10;9.489;42.378,90
2012;Marcelo Yuka no Caminho das Setas;B1201673600000;Documentário;Brasil;Brasileira;30/11/2012;Tucumán;Distribuição Nacional;6;9;2.546;14.303,68
2012;Marighella;B1201622800000;Documentário;Brasil;Brasileira;10/08/2012;Downtown;Distribuição Nacional;7;12;5.439;52.679,30
2012;Menos Que Nada;B1201616800000;Ficção;Brasil;Brasileira;20/07/2012;Prana Filmes;Distribuição Nacional;9;9;1.640;11.253,90
2012;Muito além do peso;B1201663700000;Documentário;Brasil;Brasileira;16/11/2012;Ideias Maria Farinha;Distribuição Nacional;10;10;2.744;29.153,99
2012;Mulher à Tarde;B1201589400000;Ficção;Brasil;Brasileira;15/06/2012;Affonso Uchôa;Distribuição Nacional;1;3;321;1.488,50
2012;Mãe e Filha;B1101473200000;Ficção;Brasil;Brasileira;10/02/2012;Lume Produções Cinematográficas;Distribuição Nacional;2;3;670;4.277,55
2012;Na Estrada - On The Road;B1201571900000;Ficção;Brasil;Brasileira;13/07/2012;Playarte;Distribuição Nacional;117;118;289.507;3.310.019,59
2012;O contestado – Restos mortais;B1101457200000;Documentário;Brasil;Brasileira;19/10/2012;Espaço Filmes;Distribuição Nacional;3;6;2.647;30.907,22
2012;O diário de Tati;B1201628500000;Ficção;Brasil;Brasileira;24/08/2012;Vinny Filmes;Distribuição Nacional;102;102;206.991;1.788.157,70
2012;O Homem que não Dormia;B1101527800000;Ficção;Brasil;Brasileira;27/04/2012;Pandora Filmes;Distribuição Nacional;3;6;4.047;30.791,34
2012;O Liberdade;B1101512800000;Documentário;Brasil;Brasileira;04/09/2012;Moviola Filmes;Distribuição Nacional;1;1;527;3.009,00
2012;O Manuscrito perdido;B1101377500000;Documentário;Brasil;Brasileira;30/11/2012;Refinaria Produções;Distribuição Nacional;2;2;145;1.012,00
2012;Onde a Coruja dorme;B0700640600000;Documentário;Brasil;Brasileira;02/11/2012;RioFilme;Distribuição Nacional;8;8;3.649;34.380,50
2012;Os Penetras;B1201681100000;Ficção;Brasil;Brasileira;30/11/2012;Warner;Distribuição Internacional;318;330;2.548.441;25.613.581,00
2012;Paralelo 10;B1201554600000;Documentário;Brasil;Brasileira;04/05/2012;Gávea Filmes e Produções;Distribuição Nacional;3;6;2.210;13.480,21
2012;Paraísos Artificiais;B1101509000000;Ficção;Brasil;Brasileira;04/05/2012;Zazen;Distribuição Nacional;232;232;402.852;3.963.582,33
2012;Peixonauta - Agente Secreto da O.S.T.R.A;B1201656300000;Animação;Brasil;Brasileira;09/11/2012;Ab Filmes/Polifilmes;Distribuição Nacional;48;48;7.412;71.933,36
2012;Ponto Org;B1201566400000;Ficção;Brasil;Brasileira;21/09/2012;Usina Digital;Distribuição Nacional;ND;ND;ND;ND
2012;Quem se Importa?;B1201571700000;Documentário;Brasil;Brasileira;13/04/2012;Imovision;Distribuição Nacional;2;5;7.811;92.849,73
2012;Raul, o Início, o Fim e o Meio;B1201567700000;Documentário;Brasil;Brasileira;23/03/2012;Paramount;Distribuição Internacional;34;36;170.471;1.883.285,00
2012;Reis e Ratos;B1201540200000;Ficção;Brasil;Brasileira;17/02/2012;Warner;Distribuição Internacional;172;172;128.396;1.239.304,00
2012;Romance de Formação;B1201571600000;Documentário;Brasil;Brasileira;11/05/2012;Espaço Filmes;Distribuição Nacional;4;5;1.387;15.015,00
2012;Sagrado Segredo;B1101495900000;Documentário;Brasil;Brasileira;03/08/2012;Polifilmes/Asacine;Distribuição Nacional;5;5;499;4.723,27
2012;Santos, 100 Anos de Futebol Arte;B1201554700000;Documentário;Brasil;Brasileira;06/04/2012;Canal Azul;Distribuição Nacional;2;2;691;7.719,00
2012;Soberano 2 – A heróica conquista do mundial de 2005;B1201652400000;Documentário;Brasil;Brasileira;24/08/2012;G7 Cinema;Distribuição Nacional;51;51;13.609;161.692,46
2012;Sudoeste;B1101513200000;Ficção;Brasil;Brasileira;19/10/2012;Vitrine Filmes;Distribuição Nacional;1;3;2.805;24.476,50
2012;São Paulo Companhia de Dança;B1201686200000;Documentário;Brasil;Brasileira;23/11/2012;Casa Azul;Distribuição Nacional;1;1;39;415
2012;Testemunha 4;B1201659300000;Documentário;Brasil;Brasileira;19/10/2012;Mirada Filmes;Distribuição Nacional;1;1;162;1.756,00
2012;Totalmente inocentes;B1201593600000;Ficção;Brasil;Brasileira;07/09/2012;Downtown/Paris/RioFilme;Distribuição Nacional;153;153;523.577;5.372.762,07
2012;Tropicália;B1201600900000;Documentário;Brasil;Brasileira;14/09/2012;Imagem;Distribuição Nacional;38;39;70.995;793.467,49
2012;Um homem qualquer;B1001312000000;Ficção;Brasil;Brasileira;31/08/2012;Pipa Produções;Distribuição Nacional;9;9;1.093;8.811,98
2012;Uma Longa Viagem (2012);B1101467000000;Documentário;Brasil;Brasileira;11/05/2012;Vitrine Filmes;Distribuição Nacional;6;8;6.769;63.640,26
2012;Vale dos Esquecidos;B1101513100000;Documentário;Brasil;Brasileira;27/04/2012;Espaço Filmes;Distribuição Nacional;2;3;424;5.151,00
2012;Violeta Foi Para o Céu;B1201567200000;Ficção;Brasil, Chile;Brasileira;08/06/2012;Imovision;Distribuição Nacional;10;11;37.243;362.595,26
2012;Virando Bicho;B1201667100000;Documentário;Brasil;Brasileira;09/11/2012;Fraiha Produções;Distribuição Nacional;24;24;980;10.098,24
2012;Vou Rifar meu Coração;B1101526700000;Documentário;Brasil;Brasileira;03/08/2012;Vitrine Filmes;Distribuição Nacional;18;18;11.081;92.521,82
2012;Xingu;B1201547400000;Ficção;Brasil;Brasileira;06/04/2012;Sony/Downtown;Codistribuição Internacional-Nacional;205;205;378.087;3.898.549,67
2012;À Beira do Caminho;B1201605900000;Ficção;Brasil;Brasileira;10/08/2012;Fox;Distribuição Internacional;218;218;159.109;1.484.420,77
2012;Área Q;B1101427000000;Ficção;Brasil;Brasileira;13/04/2012;Califórnia;Distribuição Nacional;64;64;38.739;393.592,81
2012;007 – Operação Skyfall;E1500274100000;Ficção;Estados Unidos, Inglaterra;Estrangeira;26/10/2012;Sony;Distribuição Internacional;537;558;2.553.352;29.714.512,20
2012;12 Horas;E1600241800000;Ficção;Estados Unidos;Estrangeira;13/04/2012;Paris;Distribuição Nacional;128;128;158.642;1.661.088,24
2012;13 Assassinos;E1600191900000;Ficção;Japão;Estrangeira;20/07/2012;Vinny Filmes;Distribuição Nacional;3;5;4.943;56.067,80
2012;18 comidas;E1500841200000;Ficção;Espanha;Estrangeira;02/11/2012;Esfera Produções;Distribuição Nacional;4;4;11.321;141.975,00
2012;360°;E1600187100000;Ficção;Áustria, Brasil, França, Reino Unido;Estrangeira;17/08/2012;Paris;Distribuição Nacional;134;134;145.004;1.698.685,32
2012;7 Dias em Havana;E1500587600000;Ficção;Espanha, França;Estrangeira;26/10/2012;Imovision;Distribuição Nacional;7;9;23.141;261.527,62
2012;A Arte da Conquista;E1600210600000;Ficção;Estados Unidos;Estrangeira;24/08/2012;Vinny Filmes;Distribuição Nacional;14;14;6.603;60.836,29
2012;A Arte de Amar;E1500651500000;Ficção;França;Estrangeira;12/10/2012;Vinny Filmes;Distribuição Nacional;9;14;30.574;349.799,35
2012;A casa silenciosa;E1500424300000;Ficção;Estados Unidos, França;Estrangeira;24/08/2012;Imagem;Distribuição Nacional;43;43;53.788;514.232,60
2012;A Dama de Ferro;E1500616300000;Ficção;Reino Unido;Estrangeira;17/02/2012;Paris;Distribuição Nacional;127;127;670.274;7.921.974,18
2012;A Dançarina e o Ladrão;E1500575500000;Ficção;Espanha;Estrangeira;30/03/2012;Paris;Distribuição Nacional;23;23;69.708;809.246,27
2012;A Delicadeza do Amor;E1600196400000;Ficção;França, Suécia;Estrangeira;25/05/2012;Califórnia;Distribuição Nacional;15;18;85.829;964.553,68
2012;A Entidade;E1402650400000;Ficção;Estados Unidos;Estrangeira;12/10/2012;Paris;Distribuição Nacional;191;191;423.488;4.357.189,83
2012;A Era do Gelo 4;E1500228600000;Animação;Estados Unidos;Estrangeira;29/06/2012;Fox;Distribuição Internacional;1.010;1.010;8.729.837;94.711.097,95
2012;A escolha perfeita;E1402613400000;Ficção;Estados Unidos;Estrangeira;07/12/2012;Universal;Distribuição Internacional;52;52;24.778;251.213,00
2012;A Filha do Pai;E1600177600000;Ficção;França;Estrangeira;21/12/2012;Vinny Filmes;Distribuição Nacional;21;21;18.237;180.336,79
2012;A Fonte das Mulheres;E1500600100000;Ficção;Bélgica, França, Itália;Estrangeira;20/01/2012;Paris;Distribuição Nacional;8;8;25.343;246.472,78
2012;A Guerra dos Botões;E1500668800000;Ficção;França;Estrangeira;06/07/2012;Imovision;Distribuição Nacional;15;15;21.553;231.201,34
2012;A Guerra Está Declarada;E1500306700000;Ficção;França;Estrangeira;06/01/2012;Imovision;Distribuição Nacional;5;6;13.595;150.001,11
2012;A Hora da Escuridão;E1500676500000;Ficção;Estados Unidos;Estrangeira;13/01/2012;Fox;Distribuição Internacional;188;188;230.676;2.914.815,36
2012;A invenção de Hugo Cabret;E1402520500000;Ficção;Estados Unidos;Estrangeira;17/02/2012;Paramount;Distribuição Internacional;271;277;1.048.419;14.343.389,00
2012;A Mulher de Preto;E1600209000000;Ficção;Canadá, Reino Unido, Suécia;Estrangeira;24/02/2012;Paris;Distribuição Nacional;209;209;252.255;4.317.994,95
2012;A negociação;E1500411600000;Ficção;Estados Unidos, Polônia;Estrangeira;21/12/2012;Imagem;Distribuição Nacional;56;56;177.218;2.340.527,44
2012;A Origem dos Guardiões;E1402668100000;Animação;Estados Unidos;Estrangeira;30/11/2012;Paramount;Distribuição Internacional;597;597;2.173.218;25.043.729,00
2012;A Perseguição;E1500412100000;Ficção;Estados Unidos;Estrangeira;20/04/2012;Imagem;Distribuição Nacional;89;89;161.460;1.831.453,77
2012;A Primeira Coisa Bela;E1600181400000;Ficção;Itália;Estrangeira;08/06/2012;Califórnia;Distribuição Nacional;3;12;36.938;371.392,12
2012;A Rebelião;E1600196700000;Ficção;França;Estrangeira;31/08/2012;Imovision;Distribuição Nacional;5;5;2.871;33.455,34
2012;A saga Crepúsculo: Amanhecer – Parte 2 O final;E1500545000000;Ficção;Estados Unidos;Estrangeira;15/11/2012;Paris;Distribuição Nacional;1.410;1.410;9.596.296;100.816.443,89
2012;A saga Molusco: Anoitecer;E1600208100000;Ficção;Estados Unidos;Estrangeira;02/03/2012;Playarte;Distribuição Nacional;191;191;201.611;1.869.582,70
2012;A Separação;E1600211200000;Ficção;Irã;Estrangeira;20/01/2012;Imovision;Distribuição Nacional;15;30;173.011;1.921.991,71
2012;A Sombra do Inimigo;E1500365300000;Ficção;Estados Unidos;Estrangeira;07/12/2012;Playarte;Distribuição Nacional;96;96;104.950;1.183.925,02
2012;A Tentação;E1500491700000;Ficção;Estados Unidos;Estrangeira;10/08/2012;Vinny Filmes;Distribuição Nacional;36;36;16.905;184.540,23
2012;A Toda Prova;E1500424700000;Ficção;Estados Unidos;Estrangeira;13/04/2012;Imagem;Distribuição Nacional;64;64;89.449;981.268,06
2012;A Velha dos Fundos;E1600598200000;Ficção;Argentina;Estrangeira;15/06/2012;Panda Filmes;Distribuição Nacional;6;6;4.648;40.689,00
2012;A Vida de Outra Mulher;E1600186000000;Ficção;Bélgica, França, Luxemburgo;Estrangeira;17/08/2012;Imovision;Distribuição Nacional;5;6;32.278;352.439,52
2012;A Vida dos Peixes;E1500725500000;Ficção;Chile, França;Estrangeira;06/04/2012;Esfera Produções;Distribuição Nacional;2;2;4.772;41.085,24
2012;A Vida em um Dia;E1402709700000;Documentário;Estados Unidos, Reino Unido;Estrangeira;20/04/2012;Vinny Filmes;Distribuição Nacional;2;2;574;5.747,00
2012;A Última Casa da Rua;E1600190500000;Ficção;Canadá, Estados Unidos;Estrangeira;07/12/2012;Paris;Distribuição Nacional;119;119;179.873;1.817.292,27
2012;Abraham Lincoln: Caçador de vampiros;E1600178500000;Ficção;Estados Unidos;Estrangeira;07/09/2012;Fox;Distribuição Internacional;338;338;1.002.726;11.920.504,32
2012;Adorável Pivellina;E1600241900000;Ficção;Áustria, Itália;Estrangeira;23/03/2012;Filmes do Estação;Distribuição Nacional;2;4;5.958;48.994,84
2012;Albert Nobbs;E1600205600000;Ficção;Irlanda, Reino Unido;Estrangeira;24/02/2012;Paris;Distribuição Nacional;16;16;47.721;542.523,73
2012;Alvin e os Esquilos 3;E1500852700000;Animação;Estados Unidos;Estrangeira;06/01/2012;Fox;Distribuição Internacional;539;545;5.189.001;44.353.838,97
2012;Além da Liberdade;E1600240700000;Ficção;França, Reino Unido;Estrangeira;27/07/2012;Paris;Distribuição Nacional;20;20;15.999;179.733,52
2012;American Pie: O Reencontro;E1402604400000;Ficção;Estados Unidos;Estrangeira;20/04/2012;Universal;Distribuição Internacional;279;279;1.537.946;15.576.462,00
2012;Americano;E1600550500000;Ficção;França;Estrangeira;20/04/2012;Califórnia;Distribuição Nacional;4;43;4.010;33.183,05
2012;Amor e Dor;E1600195400000;Ficção;China, França;Estrangeira;04/05/2012;Imovision;Distribuição Nacional;2;5;4.986;54.106,75
2012;Amor em Pedaços;E1600178200000;Ficção;Espanha;Estrangeira;03/08/2012;Serendip;Distribuição Nacional;3;3;1.168;11.320,45
2012;Amor em Trânsito;E1600180700000;Ficção;Argentina;Estrangeira;21/12/2012;Tucumán;Distribuição Nacional;4;4;1.902;16.712,10
2012;Amor Impossível;E1600240800000;Ficção;Reino Unido;Estrangeira;15/06/2012;Paris;Distribuição Nacional;37;37;27.177;326.700,71
2012;Anderson Silva: Como Água;E1600210400000;Documentário;Estados Unidos;Estrangeira;16/03/2012;Califórnia;Distribuição Nacional;170;170;66.741;662.100,40
2012;Anjos da Lei;E1600195900000;Ficção;Estados Unidos;Estrangeira;04/05/2012;Sony;Distribuição Internacional;205;205;196.626;2.431.452,75
2012;Anjos da Noite – O Despertar;E1600208300000;Ficção;Estados Unidos;Estrangeira;02/03/2012;Sony;Distribuição Internacional;277;277;746.474;9.795.013,25
2012;Apenas uma Noite;E1600196900000;Ficção;Estados Unidos, França;Estrangeira;15/06/2012;Vinny Filmes;Distribuição Nacional;30;30;41.638;494.536,15
2012;Aqui É o Meu Lugar;E1500424200000;Ficção;França, Irlanda, Itália;Estrangeira;27/07/2012;Imagem;Distribuição Nacional;13;13;33.510;380.908,36
2012;Argo;E1500332200000;Ficção;Estados Unidos;Estrangeira;09/11/2012;Warner;Distribuição Internacional;110;110;415.788;5.471.566,00
2012;Armadilha;E1600195500000;Ficção;Canadá, Estados Unidos;Estrangeira;20/07/2012;Playarte;Distribuição Nacional;10;10;12.285;124.318,11
2012;As aventuras de Pi;E1500452400000;Ficção;Estados Unidos;Estrangeira;21/12/2012;Fox;Distribuição Internacional;404;449;2.227.413;22.506.958,78
2012;As Aventuras de Tintim: O Segredo do Licorne;E1402401000000;Animação;Estados Unidos;Estrangeira;20/01/2012;Sony;Distribuição Internacional;448;448;1.547.241;19.436.961,50
2012;As Flores de Kirkuk;E1600211600000;Ficção;Iraque, Itália, Suíça;Estrangeira;23/03/2012;Califórnia;Distribuição Nacional;6;6;4.727;39.955,50
2012;As Idades do Amor;E1600211400000;Ficção;Itália;Estrangeira;27/04/2012;Califórnia;Distribuição Nacional;20;20;102.187;1.122.715,36
2012;As Mulheres do Sexto Andar;E1600210000000;Ficção;França;Estrangeira;10/02/2012;Vinny Filmes;Distribuição Nacional;12;16;53.910;547.750,94
2012;As Neves do Kilimanjaro;E1500587500000;Ficção;França;Estrangeira;06/04/2012;Imovision;Distribuição Nacional;3;19;48.499;532.365,66
2012;As Palavras;E1500209600000;Ficção;Estados Unidos;Estrangeira;23/11/2012;Imagem;Distribuição Nacional;50;50;41.962;511.626,40
2012;As quatro voltas;E1600221200000;Ficção;Alemanha, Itália, Suécia;Estrangeira;21/12/2012;Filmes da Mostra;Distribuição Nacional;1;1;5.663;61.162,74
2012;As vantagens de ser invisível;E1402641300000;Ficção;Estados Unidos;Estrangeira;19/10/2012;Paris;Distribuição Nacional;33;33;71.282;788.745,25
2012;Ataque ao prédio;E1500718800000;Ficção;Reino Unido;Estrangeira;13/01/2012;Sony;Distribuição Internacional;ND;1;162;1.552,20
2012;Atividade paranormal 4;E1402375600000;Ficção;Estados Unidos;Estrangeira;19/10/2012;Paramount;Distribuição Internacional;283;309;1.197.530;12.298.604,00
2012;Ato de Coragem;E1500412600000;Ficção;Estados Unidos;Estrangeira;03/08/2012;Imagem;Distribuição Nacional;35;35;20.178;240.133,10
2012;Até a Eternidade;E1600178000000;Ficção;França;Estrangeira;06/07/2012;Califórnia;Distribuição Nacional;2;5;10.802;101.101,41
2012;Azul Profundo;E1500361600000;Ficção;Grécia;Estrangeira;14/12/2012;Lume Produções Cinematográficas;Distribuição Nacional;7;7;1.459;13.187,85
2012;Batman: O cavaleiro das Trevas Ressurge;E1500828600000;Ficção;Estados Unidos;Estrangeira;27/07/2012;Warner;Distribuição Internacional;968;968;5.146.519;55.062.755,00
2012;Battleship - A Batalha dos Mares;E1402520400000;Ficção;Estados Unidos;Estrangeira;11/05/2012;Universal;Distribuição Internacional;503;503;837.283;7.871.841,00
2012;Beaufort;E1600181100000;Ficção;Israel;Estrangeira;06/07/2012;Pandora Filmes;Distribuição Nacional;6;6;3.385;36.639,93
2012;Bel Ami;E1600179700000;Ficção;Itália, Reino Unido;Estrangeira;03/08/2012;Califórnia;Distribuição Nacional;29;29;21.112;229.501,97
2012;Beleza Adormecida;E1600413900000;Ficção;Austrália;Estrangeira;30/03/2012;Vinny Filmes;Distribuição Nacional;7;9;6.431;59.753,64
2012;Bem Amadas;E1600212300000;Ficção;França;Estrangeira;13/07/2012;Imovision;Distribuição Nacional;5;7;28.017;297.952,52
2012;Branca de Neve e o Caçador;E1402370500000;Ficção;Estados Unidos;Estrangeira;01/06/2012;Universal;Distribuição Internacional;571;571;2.518.398;24.999.741,00
